Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4426.33,1288,3.437,0.13,26.95,14.023
host,acl,IndexPutV2_Tiling,62.55,4,15.638,13.08,19.52,6.786
host,acl,NonZero_Tiling,3852.51,1664,2.315,0.18,19.99,6.535
host,communication,Notify_Record,14363.05,557,25.786,18.56,91.22,30.687
host,communication,Notify_Wait,9029.35,557,16.211,12.9,35,2.308
host,acl,Slice_Tiling,2340.58,512,4.571,1.82,61.37,42.722
host,acl,aclmdlRICaptureGetInfo,1615.66,5850,0.276,0.13,21.11,0.109
host,acl,aclnnAdd,9602.02,1027,9.35,5.82,75.67,10.049
host,acl,aclnnAdds,8313.63,1028,8.087,5.87,39.76,2.563
host,acl,aclnnAny,215.75,19,11.355,8.76,16.29,3.631
host,acl,aclnnArange,3607.93,386,9.347,7.27,28.83,2.42
host,acl,aclnnBitwiseAndTensor,1419.7,68,20.878,7.98,34.27,10.206
host,acl,aclnnBitwiseNot,80.66,9,8.962,6.72,13.47,3.005
host,acl,aclnnCat,7374.92,520,14.183,8.87,55.62,11.002
host,acl,aclnnClampMin,11.93,1,11.93,11.93,11.93,0
host,acl,aclnnConstantPadNd,554.19,36,15.394,11.2,43.58,27.75
host,acl,aclnnCos,35.31,4,8.828,7.4,10.67,1.388
host,acl,aclnnCumsum,26.09,1,26.09,26.09,26.09,0
host,acl,aclnnCumsumGetWorkspaceSize,24.95,1,24.95,24.95,24.95,0
host,acl,aclnnEmbedding,43.19,4,10.798,9.83,12.1,0.672
host,acl,aclnnFlashAttentionScore,4036.51,256,15.768,12.95,28.86,4.432
host,acl,aclnnGeScalar,119.7,12,9.975,8.9,13,1.061
host,acl,aclnnIndex,37693.12,1609,23.426,9.83,196.08,549.796
host,acl,aclnnIndexGetWorkspaceSize,7099.36,128,55.464,44.66,162.42,192.042
host,acl,aclnnIndexPutImpl,16853.85,516,32.662,22.22,439.74,352.866
host,acl,aclnnIndexPutImplGetWorkspaceSize,17063.36,516,33.069,23.69,154.8,62.773
host,acl,aclnnInplaceCopy,17409.58,2190,7.95,5.07,53.59,4.801
host,acl,aclnnInplaceCopyGetWorkspaceSize,381.92,47,8.126,4.73,35.34,24.977
host,acl,aclnnInplaceFillScalar,96.96,5,19.392,7.71,59.38,404.011
host,acl,aclnnInplaceMaskedFillScalar,148.67,9,16.519,8.86,31.34,41.865
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,84.11,5,16.822,11.08,29.74,45.819
host,acl,aclnnInplaceOne,673.91,68,9.91,6.62,68.43,68.685
host,acl,aclnnInplaceZero,284.18,25,11.367,1.98,27.86,33.256
host,acl,aclnnLeScalar,20.54,2,10.27,8.46,12.08,3.276
host,acl,aclnnLogicalNot,2020.5,256,7.893,5.85,34.07,3.725
host,acl,aclnnLtScalar,133.17,13,10.244,8.78,15.85,2.942
host,acl,aclnnLtTensor,1839.71,192,9.582,7.76,32.04,3.227
host,acl,aclnnMatmul,16049.91,1796,8.936,6.27,43.29,2.355
host,acl,aclnnMax,147.53,9,16.392,10.22,41.89,86.562
host,acl,aclnnMaxDim,19.07,1,19.07,19.07,19.07,0
host,acl,aclnnMean,10788.84,1028,10.495,7.57,40.73,3.178
host,acl,aclnnMul,27357.63,3340,8.191,5.48,56.19,6.258
host,acl,aclnnNeg,6999.84,512,13.672,11.27,57.22,7.786
host,acl,aclnnNonzero,57889.21,64,904.519,91.83,2643.24,337735.37
host,acl,aclnnNonzeroGetWorkspaceSize,1854.62,64,28.978,26.65,66.3,24.709
host,acl,aclnnNonzeroV2,276109.72,768,359.518,60.95,4107.66,315585.076
host,acl,aclnnNonzeroV2GetWorkspaceSize,16234.82,768,21.139,13.69,65.46,51.994
host,acl,aclnnPowTensorScalar,8875.52,1028,8.634,5.67,44.17,2.431
host,acl,aclnnReduceSum,34.73,2,17.365,11.23,23.5,37.638
host,acl,aclnnRsqrt,7307.87,1028,7.109,4.91,41.23,3.256
host,acl,aclnnSWhere,34.06,3,11.353,8.84,14.8,6.356
host,acl,aclnnSilu,2114.2,256,8.259,6.15,32.06,4.426
host,acl,aclnnSin,39.03,4,9.758,8.52,12.26,2.15
host,acl,aclnnSubs,52.28,5,10.456,8.93,12.25,1.301
host,acl,aclnnTril,509.42,64,7.96,5.89,25.66,5.833
host,acl,aclnnUnique2,999.35,4,249.838,231.12,272.36,239.298
host,acl,aclnnUnique2GetWorkspaceSize,71.25,4,17.813,14.92,20.88,4.556
host,acl,aclrtCreateEventExWithFlag,2582.37,1370,1.885,0.55,30.02,1.874
host,acl,aclrtCtxSetSysParamOpt,16124.72,36336,0.444,0.17,40.46,0.194
host,acl,aclrtDestroyEvent,2063.53,1298,1.59,0.46,88.08,12.121
host,acl,aclrtFree,107.85,20,5.393,3.36,10.41,4.052
host,acl,aclrtGetCurrentContext,238.48,557,0.428,0.29,1.47,0.006
host,acl,aclrtGetDeviceCount,3.88,2,1.94,1.36,2.52,0.336
host,acl,aclrtGetHardwareSyncAddr,993.68,2182,0.455,0.24,1.56,0.025
host,acl,aclrtGetResInCurrentThread,1093.68,3066,0.357,0.1,2.07,0.074
host,acl,aclrtGetStreamAttribute,5187.29,19282,0.269,0.16,27.71,0.041
host,acl,aclrtLaunchKernelWithHostArgs,123539.51,24236,5.097,2.03,51.07,3.493
host,acl,aclrtMallocWithCfg,213.37,20,10.669,6.03,31.26,47.024
host,acl,aclrtMemcpy,18956,951,19.933,14.02,153.42,43.526
host,acl,aclrtMemcpyAsync,392.05,51,7.687,2.86,23.5,23.683
host,acl,aclrtQueryEventStatus,302.68,485,0.624,0.35,2.83,0.025
host,acl,aclrtRecordEvent,12157,1927,6.309,2.74,34.07,4.348
host,acl,aclrtRecordNotify,5768.9,1114,5.179,3.54,39.66,2.822
host,acl,aclrtStreamGetId,373.12,1114,0.335,0.17,1.41,0.007
host,acl,aclrtStreamWaitEvent,7132.18,1370,5.206,4.15,19.13,0.703
host,acl,aclrtSynchronizeDeviceWithTimeout,18624.04,6,3104.007,19.12,13665.02,22797559.559
host,acl,aclrtSynchronizeStream,290883.97,891,326.469,1.55,4029.38,314705.47
host,acl,aclrtSynchronizeStreamWithTimeout,19186.71,896,21.414,1.05,2858.5,27749.346
host,acl,aclrtWaitAndResetNotify,6038.29,1671,3.614,1.12,44.3,3.59
host,acl,hcom_allGather_,582.55,4,145.638,134.32,160.3,117.548
host,acl,hcom_allReduce_,75630.56,533,141.896,106.76,336.49,500.834
host,acl,hcom_broadcast_,2960.38,20,148.019,125.67,200.77,574.237
host,node,launch,540096.03,24793,21.784,2.44,4066.77,15848.716
